# wavelength[A] tau flux flux_error
1.289190e+03 2.209414e-02 9.781481e-01 9.890137e-02
1.289200e+03 2.209466e-02 9.781476e-01 9.890135e-02
1.289210e+03 2.209517e-02 9.781471e-01 9.890132e-02
1.289220e+03 2.209568e-02 9.781466e-01 9.890130e-02
1.289230e+03 2.209620e-02 9.781461e-01 9.890127e-02
1.289240e+03 2.209671e-02 9.781456e-01 9.890125e-02
1.289250e+03 2.209723e-02 9.781451e-01 9.890122e-02
1.289260e+03 2.209774e-02 9.781446e-01 9.890119e-02
1.289270e+03 2.209825e-02 9.781441e-01 9.890117e-02
1.289280e+03 2.209877e-02 9.781436e-01 9.890114e-02
1.289290e+03 2.209928e-02 9.781431e-01 9.890112e-02
1.289300e+03 2.209980e-02 9.781426e-01 9.890109e-02
1.289310e+03 2.210031e-02 9.781421e-01 9.890107e-02
1.289320e+03 2.210083e-02 9.781416e-01 9.890104e-02
1.289330e+03 2.210134e-02 9.781411e-01 9.890102e-02
1.289340e+03 2.210185e-02 9.781406e-01 9.890099e-02
1.289350e+03 2.210237e-02 9.781401e-01 9.890097e-02
1.289360e+03 2.210288e-02 9.781396e-01 9.890094e-02
1.289370e+03 2.210340e-02 9.781391e-01 9.890091e-02
1.289380e+03 2.210391e-02 9.781386e-01 9.890089e-02
1.289390e+03 2.210443e-02 9.781381e-01 9.890086e-02
1.289400e+03 2.210494e-02 9.781376e-01 9.890084e-02
1.289410e+03 2.210545e-02 9.781371e-01 9.890081e-02
1.289420e+03 2.210597e-02 9.781366e-01 9.890079e-02
1.289430e+03 2.210648e-02 9.781361e-01 9.890076e-02
1.289440e+03 2.210700e-02 9.781356e-01 9.890074e-02
1.289450e+03 2.210751e-02 9.781351e-01 9.890071e-02
1.289460e+03 2.210803e-02 9.781346e-01 9.890069e-02
1.289470e+03 2.210854e-02 9.781341e-01 9.890066e-02
1.289480e+03 2.210905e-02 9.781336e-01 9.890063e-02
1.289490e+03 2.210957e-02 9.781331e-01 9.890061e-02
1.289500e+03 2.211008e-02 9.781326e-01 9.890058e-02
1.289510e+03 2.211060e-02 9.781320e-01 9.890056e-02
1.289520e+03 2.211111e-02 9.781315e-01 9.890053e-02
1.289530e+03 2.211163e-02 9.781310e-01 9.890051e-02
1.289540e+03 2.211214e-02 9.781305e-01 9.890048e-02
1.289550e+03 2.211266e-02 9.781300e-01 9.890046e-02
1.289560e+03 2.211317e-02 9.781295e-01 9.890043e-02
1.289570e+03 2.211368e-02 9.781290e-01 9.890041e-02
1.289580e+03 2.211420e-02 9.781285e-01 9.890038e-02
1.289590e+03 2.211471e-02 9.781280e-01 9.890036e-02
1.289600e+03 2.211523e-02 9.781275e-01 9.890033e-02
1.289610e+03 2.211574e-02 9.781270e-01 9.890030e-02
1.289620e+03 2.211626e-02 9.781265e-01 9.890028e-02
1.289630e+03 2.211677e-02 9.781260e-01 9.890025e-02
1.289640e+03 2.211729e-02 9.781255e-01 9.890023e-02
1.289650e+03 2.211780e-02 9.781250e-01 9.890020e-02
1.289660e+03 2.211831e-02 9.781245e-01 9.890018e-02
1.289670e+03 2.211883e-02 9.781240e-01 9.890015e-02
1.289680e+03 2.211934e-02 9.781235e-01 9.890013e-02
1.289690e+03 2.211986e-02 9.781230e-01 9.890010e-02
1.289700e+03 2.212037e-02 9.781225e-01 9.890008e-02
1.289710e+03 2.212089e-02 9.781220e-01 9.890005e-02
1.289720e+03 2.212140e-02 9.781215e-01 9.890002e-02
1.289730e+03 2.212192e-02 9.781210e-01 9.890000e-02
1.289740e+03 2.212243e-02 9.781205e-01 9.889997e-02
1.289750e+03 2.212295e-02 9.781200e-01 9.889995e-02
1.289760e+03 2.212346e-02 9.781195e-01 9.889992e-02
1.289770e+03 2.212398e-02 9.781190e-01 9.889990e-02
1.289780e+03 2.212449e-02 9.781185e-01 9.889987e-02
1.289790e+03 2.212500e-02 9.781180e-01 9.889985e-02
1.289800e+03 2.212552e-02 9.781175e-01 9.889982e-02
1.289810e+03 2.212603e-02 9.781170e-01 9.889980e-02
1.289820e+03 2.212655e-02 9.781164e-01 9.889977e-02
1.289830e+03 2.212706e-02 9.781159e-01 9.889974e-02
1.289840e+03 2.212758e-02 9.781154e-01 9.889972e-02
1.289850e+03 2.212809e-02 9.781149e-01 9.889969e-02
1.289860e+03 2.212861e-02 9.781144e-01 9.889967e-02
1.289870e+03 2.212912e-02 9.781139e-01 9.889964e-02
1.289880e+03 2.212964e-02 9.781134e-01 9.889962e-02
1.289890e+03 2.213015e-02 9.781129e-01 9.889959e-02
1.289900e+03 2.213067e-02 9.781124e-01 9.889957e-02
1.289910e+03 2.213118e-02 9.781119e-01 9.889954e-02
1.289920e+03 2.213169e-02 9.781114e-01 9.889952e-02
1.289930e+03 2.213221e-02 9.781109e-01 9.889949e-02
1.289940e+03 2.213272e-02 9.781104e-01 9.889946e-02
1.289950e+03 2.213324e-02 9.781099e-01 9.889944e-02
1.289960e+03 2.213375e-02 9.781094e-01 9.889941e-02
1.289970e+03 2.213427e-02 9.781089e-01 9.889939e-02
1.289980e+03 2.213478e-02 9.781084e-01 9.889936e-02
1.289990e+03 2.213530e-02 9.781079e-01 9.889934e-02
1.290000e+03 2.213581e-02 9.781074e-01 9.889931e-02
1.290010e+03 2.213633e-02 9.781069e-01 9.889929e-02
1.290020e+03 2.213684e-02 9.781064e-01 9.889926e-02
1.290030e+03 2.213736e-02 9.781059e-01 9.889924e-02
1.290040e+03 2.213787e-02 9.781054e-01 9.889921e-02
1.290050e+03 2.213839e-02 9.781049e-01 9.889918e-02
1.290060e+03 2.213890e-02 9.781044e-01 9.889916e-02
1.290070e+03 2.213942e-02 9.781039e-01 9.889913e-02
1.290080e+03 2.213993e-02 9.781034e-01 9.889911e-02
1.290090e+03 2.214045e-02 9.781029e-01 9.889908e-02
1.290100e+03 2.214096e-02 9.781024e-01 9.889906e-02
1.290110e+03 2.214148e-02 9.781018e-01 9.889903e-02
1.290120e+03 2.214199e-02 9.781013e-01 9.889901e-02
1.290130e+03 2.214251e-02 9.781008e-01 9.889898e-02
1.290140e+03 2.214302e-02 9.781003e-01 9.889896e-02
1.290150e+03 2.214354e-02 9.780998e-01 9.889893e-02
1.290160e+03 2.214405e-02 9.780993e-01 9.889890e-02
1.290170e+03 2.214457e-02 9.780988e-01 9.889888e-02
1.290180e+03 2.214508e-02 9.780983e-01 9.889885e-02
1.290190e+03 2.214560e-02 9.780978e-01 9.889883e-02
1.290200e+03 2.214611e-02 9.780973e-01 9.889880e-02
1.290210e+03 2.214663e-02 9.780968e-01 9.889878e-02
1.290220e+03 2.214714e-02 9.780963e-01 9.889875e-02
1.290230e+03 2.214766e-02 9.780958e-01 9.889873e-02
1.290240e+03 2.214817e-02 9.780953e-01 9.889870e-02
1.290250e+03 2.214869e-02 9.780948e-01 9.889868e-02
1.290260e+03 2.214920e-02 9.780943e-01 9.889865e-02
1.290270e+03 2.214972e-02 9.780938e-01 9.889862e-02
1.290280e+03 2.215023e-02 9.780933e-01 9.889860e-02
1.290290e+03 2.215075e-02 9.780928e-01 9.889857e-02
1.290300e+03 2.215126e-02 9.780923e-01 9.889855e-02
1.290310e+03 2.215178e-02 9.780918e-01 9.889852e-02
1.290320e+03 2.215229e-02 9.780913e-01 9.889850e-02
1.290330e+03 2.215281e-02 9.780908e-01 9.889847e-02
1.290340e+03 2.215332e-02 9.780903e-01 9.889845e-02
1.290350e+03 2.215384e-02 9.780898e-01 9.889842e-02
1.290360e+03 2.215435e-02 9.780893e-01 9.889840e-02
1.290370e+03 2.215487e-02 9.780888e-01 9.889837e-02
1.290380e+03 2.215538e-02 9.780882e-01 9.889834e-02
1.290390e+03 2.215590e-02 9.780877e-01 9.889832e-02
1.290400e+03 2.215641e-02 9.780872e-01 9.889829e-02
1.290410e+03 2.215693e-02 9.780867e-01 9.889827e-02
1.290420e+03 2.215744e-02 9.780862e-01 9.889824e-02
1.290430e+03 2.215796e-02 9.780857e-01 9.889822e-02
1.290440e+03 2.215847e-02 9.780852e-01 9.889819e-02
1.290450e+03 2.215899e-02 9.780847e-01 9.889817e-02
1.290460e+03 2.215950e-02 9.780842e-01 9.889814e-02
1.290470e+03 2.216002e-02 9.780837e-01 9.889811e-02
1.290480e+03 2.216053e-02 9.780832e-01 9.889809e-02
1.290490e+03 2.216105e-02 9.780827e-01 9.889806e-02
1.290500e+03 2.216156e-02 9.780822e-01 9.889804e-02
1.290510e+03 2.216208e-02 9.780817e-01 9.889801e-02
1.290520e+03 2.216259e-02 9.780812e-01 9.889799e-02
1.290530e+03 2.216311e-02 9.780807e-01 9.889796e-02
1.290540e+03 2.216362e-02 9.780802e-01 9.889794e-02
1.290550e+03 2.216414e-02 9.780797e-01 9.889791e-02
1.290560e+03 2.216465e-02 9.780792e-01 9.889789e-02
1.290570e+03 2.216517e-02 9.780787e-01 9.889786e-02
1.290580e+03 2.216568e-02 9.780782e-01 9.889783e-02
1.290590e+03 2.216620e-02 9.780777e-01 9.889781e-02
1.290600e+03 2.216671e-02 9.780772e-01 9.889778e-02
1.290610e+03 2.216723e-02 9.780767e-01 9.889776e-02
1.290620e+03 2.216775e-02 9.780762e-01 9.889773e-02
1.290630e+03 2.216826e-02 9.780756e-01 9.889771e-02
1.290640e+03 2.216878e-02 9.780751e-01 9.889768e-02
1.290650e+03 2.216929e-02 9.780746e-01 9.889766e-02
1.290660e+03 2.216981e-02 9.780741e-01 9.889763e-02
1.290670e+03 2.217032e-02 9.780736e-01 9.889761e-02
1.290680e+03 2.217084e-02 9.780731e-01 9.889758e-02
1.290690e+03 2.217135e-02 9.780726e-01 9.889755e-02
1.290700e+03 2.217187e-02 9.780721e-01 9.889753e-02
1.290710e+03 2.217238e-02 9.780716e-01 9.889750e-02
1.290720e+03 2.217290e-02 9.780711e-01 9.889748e-02
1.290730e+03 2.217341e-02 9.780706e-01 9.889745e-02
1.290740e+03 2.217393e-02 9.780701e-01 9.889743e-02
1.290750e+03 2.217444e-02 9.780696e-01 9.889740e-02
1.290760e+03 2.217496e-02 9.780691e-01 9.889738e-02
1.290770e+03 2.217548e-02 9.780686e-01 9.889735e-02
1.290780e+03 2.217599e-02 9.780681e-01 9.889732e-02
1.290790e+03 2.217651e-02 9.780676e-01 9.889730e-02
1.290800e+03 2.217702e-02 9.780671e-01 9.889727e-02
1.290810e+03 2.217754e-02 9.780666e-01 9.889725e-02
1.290820e+03 2.217805e-02 9.780661e-01 9.889722e-02
1.290830e+03 2.217857e-02 9.780656e-01 9.889720e-02
1.290840e+03 2.217908e-02 9.780651e-01 9.889717e-02
1.290850e+03 2.217960e-02 9.780646e-01 9.889715e-02
1.290860e+03 2.218011e-02 9.780641e-01 9.889712e-02
1.290870e+03 2.218063e-02 9.780636e-01 9.889710e-02
1.290880e+03 2.218115e-02 9.780630e-01 9.889707e-02
1.290890e+03 2.218166e-02 9.780625e-01 9.889704e-02
1.290900e+03 2.218218e-02 9.780620e-01 9.889702e-02
1.290910e+03 2.218269e-02 9.780615e-01 9.889699e-02
1.290920e+03 2.218321e-02 9.780610e-01 9.889697e-02
1.290930e+03 2.218372e-02 9.780605e-01 9.889694e-02
1.290940e+03 2.218424e-02 9.780600e-01 9.889692e-02
1.290950e+03 2.218475e-02 9.780595e-01 9.889689e-02
1.290960e+03 2.218527e-02 9.780590e-01 9.889687e-02
1.290970e+03 2.218578e-02 9.780585e-01 9.889684e-02
1.290980e+03 2.218630e-02 9.780580e-01 9.889682e-02
1.290990e+03 2.218682e-02 9.780575e-01 9.889679e-02
1.291000e+03 2.218733e-02 9.780570e-01 9.889676e-02
1.291010e+03 2.218785e-02 9.780565e-01 9.889674e-02
1.291020e+03 2.218836e-02 9.780560e-01 9.889671e-02
1.291030e+03 2.218888e-02 9.780555e-01 9.889669e-02
1.291040e+03 2.218939e-02 9.780550e-01 9.889666e-02
1.291050e+03 2.218991e-02 9.780545e-01 9.889664e-02
1.291060e+03 2.219043e-02 9.780540e-01 9.889661e-02
1.291070e+03 2.219094e-02 9.780535e-01 9.889659e-02
1.291080e+03 2.219146e-02 9.780530e-01 9.889656e-02
1.291090e+03 2.219197e-02 9.780525e-01 9.889653e-02
1.291100e+03 2.219249e-02 9.780520e-01 9.889651e-02
1.291110e+03 2.219300e-02 9.780514e-01 9.889648e-02
1.291120e+03 2.219352e-02 9.780509e-01 9.889646e-02
1.291130e+03 2.219403e-02 9.780504e-01 9.889643e-02
1.291140e+03 2.219455e-02 9.780499e-01 9.889641e-02
1.291150e+03 2.219507e-02 9.780494e-01 9.889638e-02
1.291160e+03 2.219558e-02 9.780489e-01 9.889636e-02
1.291170e+03 2.219610e-02 9.780484e-01 9.889633e-02
1.291180e+03 2.219661e-02 9.780479e-01 9.889631e-02
1.291190e+03 2.219713e-02 9.780474e-01 9.889628e-02
1.291200e+03 2.219764e-02 9.780469e-01 9.889625e-02
1.291210e+03 2.219816e-02 9.780464e-01 9.889623e-02
1.291220e+03 2.219868e-02 9.780459e-01 9.889620e-02
1.291230e+03 2.219919e-02 9.780454e-01 9.889618e-02
1.291240e+03 2.219971e-02 9.780449e-01 9.889615e-02
1.291250e+03 2.220022e-02 9.780444e-01 9.889613e-02
1.291260e+03 2.220074e-02 9.780439e-01 9.889610e-02
1.291270e+03 2.220126e-02 9.780434e-01 9.889608e-02
1.291280e+03 2.220177e-02 9.780429e-01 9.889605e-02
1.291290e+03 2.220229e-02 9.780424e-01 9.889602e-02
1.291300e+03 2.220280e-02 9.780419e-01 9.889600e-02
1.291310e+03 2.220332e-02 9.780414e-01 9.889597e-02
1.291320e+03 2.220383e-02 9.780409e-01 9.889595e-02
1.291330e+03 2.220435e-02 9.780404e-01 9.889592e-02
1.291340e+03 2.220487e-02 9.780398e-01 9.889590e-02
1.291350e+03 2.220538e-02 9.780393e-01 9.889587e-02
1.291360e+03 2.220590e-02 9.780388e-01 9.889585e-02
1.291370e+03 2.220641e-02 9.780383e-01 9.889582e-02
1.291380e+03 2.220693e-02 9.780378e-01 9.889580e-02
1.291390e+03 2.220745e-02 9.780373e-01 9.889577e-02
1.291400e+03 2.220796e-02 9.780368e-01 9.889574e-02
1.291410e+03 2.220848e-02 9.780363e-01 9.889572e-02
1.291420e+03 2.220899e-02 9.780358e-01 9.889569e-02
1.291430e+03 2.220951e-02 9.780353e-01 9.889567e-02
1.291440e+03 2.221003e-02 9.780348e-01 9.889564e-02
1.291450e+03 2.221054e-02 9.780343e-01 9.889562e-02
1.291460e+03 2.221106e-02 9.780338e-01 9.889559e-02
1.291470e+03 2.221157e-02 9.780333e-01 9.889557e-02
1.291480e+03 2.221209e-02 9.780328e-01 9.889554e-02
1.291490e+03 2.221260e-02 9.780323e-01 9.889551e-02
1.291500e+03 2.221312e-02 9.780318e-01 9.889549e-02
1.291510e+03 2.221364e-02 9.780313e-01 9.889546e-02
1.291520e+03 2.221415e-02 9.780308e-01 9.889544e-02
1.291530e+03 2.221467e-02 9.780303e-01 9.889541e-02
1.291540e+03 2.221518e-02 9.780298e-01 9.889539e-02
1.291550e+03 2.221570e-02 9.780293e-01 9.889536e-02
1.291560e+03 2.221622e-02 9.780287e-01 9.889534e-02
1.291570e+03 2.221673e-02 9.780282e-01 9.889531e-02
1.291580e+03 2.221725e-02 9.780277e-01 9.889528e-02
1.291590e+03 2.221776e-02 9.780272e-01 9.889526e-02
1.291600e+03 2.221828e-02 9.780267e-01 9.889523e-02
1.291610e+03 2.221880e-02 9.780262e-01 9.889521e-02
1.291620e+03 2.221931e-02 9.780257e-01 9.889518e-02
1.291630e+03 2.221983e-02 9.780252e-01 9.889516e-02
1.291640e+03 2.222035e-02 9.780247e-01 9.889513e-02
1.291650e+03 2.222086e-02 9.780242e-01 9.889511e-02
1.291660e+03 2.222138e-02 9.780237e-01 9.889508e-02
1.291670e+03 2.222189e-02 9.780232e-01 9.889506e-02
1.291680e+03 2.222241e-02 9.780227e-01 9.889503e-02
1.291690e+03 2.222293e-02 9.780222e-01 9.889500e-02
1.291700e+03 2.222344e-02 9.780217e-01 9.889498e-02
1.291710e+03 2.222396e-02 9.780212e-01 9.889495e-02
1.291720e+03 2.222447e-02 9.780207e-01 9.889493e-02
1.291730e+03 2.222499e-02 9.780202e-01 9.889490e-02
1.291740e+03 2.222551e-02 9.780197e-01 9.889488e-02
1.291750e+03 2.222602e-02 9.780192e-01 9.889485e-02
1.291760e+03 2.222654e-02 9.780187e-01 9.889483e-02
1.291770e+03 2.222706e-02 9.780181e-01 9.889480e-02
1.291780e+03 2.222757e-02 9.780176e-01 9.889477e-02
1.291790e+03 2.222809e-02 9.780171e-01 9.889475e-02
1.291800e+03 2.222860e-02 9.780166e-01 9.889472e-02
1.291810e+03 2.222912e-02 9.780161e-01 9.889470e-02
1.291820e+03 2.222964e-02 9.780156e-01 9.889467e-02
1.291830e+03 2.223015e-02 9.780151e-01 9.889465e-02
1.291840e+03 2.223067e-02 9.780146e-01 9.889462e-02
1.291850e+03 2.223119e-02 9.780141e-01 9.889460e-02
1.291860e+03 2.223170e-02 9.780136e-01 9.889457e-02
1.291870e+03 2.223222e-02 9.780131e-01 9.889454e-02
1.291880e+03 2.223273e-02 9.780126e-01 9.889452e-02
1.291890e+03 2.223325e-02 9.780121e-01 9.889449e-02
1.291900e+03 2.223377e-02 9.780116e-01 9.889447e-02
1.291910e+03 2.223428e-02 9.780111e-01 9.889444e-02
1.291920e+03 2.223480e-02 9.780106e-01 9.889442e-02
1.291930e+03 2.223532e-02 9.780101e-01 9.889439e-02
1.291940e+03 2.223583e-02 9.780096e-01 9.889437e-02
1.291950e+03 2.223635e-02 9.780091e-01 9.889434e-02
1.291960e+03 2.223686e-02 9.780086e-01 9.889431e-02
1.291970e+03 2.223738e-02 9.780080e-01 9.889429e-02
1.291980e+03 2.223790e-02 9.780075e-01 9.889426e-02
1.291990e+03 2.223841e-02 9.780070e-01 9.889424e-02
1.292000e+03 2.223893e-02 9.780065e-01 9.889421e-02
1.292010e+03 2.223945e-02 9.780060e-01 9.889419e-02
1.292020e+03 2.223996e-02 9.780055e-01 9.889416e-02
1.292030e+03 2.224048e-02 9.780050e-01 9.889414e-02
1.292040e+03 2.224100e-02 9.780045e-01 9.889411e-02
1.292050e+03 2.224151e-02 9.780040e-01 9.889409e-02
1.292060e+03 2.224203e-02 9.780035e-01 9.889406e-02
1.292070e+03 2.224254e-02 9.780030e-01 9.889403e-02
1.292080e+03 2.224306e-02 9.780025e-01 9.889401e-02
1.292090e+03 2.224358e-02 9.780020e-01 9.889398e-02
1.292100e+03 2.224409e-02 9.780015e-01 9.889396e-02
1.292110e+03 2.224461e-02 9.780010e-01 9.889393e-02
1.292120e+03 2.224513e-02 9.780005e-01 9.889391e-02
1.292130e+03 2.224564e-02 9.780000e-01 9.889388e-02
1.292140e+03 2.224616e-02 9.779995e-01 9.889386e-02
1.292150e+03 2.224668e-02 9.779990e-01 9.889383e-02
1.292160e+03 2.224719e-02 9.779985e-01 9.889380e-02
1.292170e+03 2.224771e-02 9.779979e-01 9.889378e-02
1.292180e+03 2.224823e-02 9.779974e-01 9.889375e-02
1.292190e+03 2.224874e-02 9.779969e-01 9.889373e-02
1.292200e+03 2.224926e-02 9.779964e-01 9.889370e-02
1.292210e+03 2.224978e-02 9.779959e-01 9.889368e-02
1.292220e+03 2.225029e-02 9.779954e-01 9.889365e-02
1.292230e+03 2.225081e-02 9.779949e-01 9.889363e-02
1.292240e+03 2.225133e-02 9.779944e-01 9.889360e-02
1.292250e+03 2.225184e-02 9.779939e-01 9.889357e-02
1.292260e+03 2.225236e-02 9.779934e-01 9.889355e-02
1.292270e+03 2.225288e-02 9.779929e-01 9.889352e-02
1.292280e+03 2.225339e-02 9.779924e-01 9.889350e-02
1.292290e+03 2.225391e-02 9.779919e-01 9.889347e-02
1.292300e+03 2.225443e-02 9.779914e-01 9.889345e-02
1.292310e+03 2.225494e-02 9.779909e-01 9.889342e-02
1.292320e+03 2.225546e-02 9.779904e-01 9.889340e-02
1.292330e+03 2.225598e-02 9.779899e-01 9.889337e-02
1.292340e+03 2.225649e-02 9.779894e-01 9.889334e-02
1.292350e+03 2.225701e-02 9.779889e-01 9.889332e-02
1.292360e+03 2.225752e-02 9.779883e-01 9.889329e-02
1.292370e+03 2.225804e-02 9.779878e-01 9.889327e-02
1.292380e+03 2.225856e-02 9.779873e-01 9.889324e-02
1.292390e+03 2.225908e-02 9.779868e-01 9.889322e-02
1.292400e+03 2.225959e-02 9.779863e-01 9.889319e-02
1.292410e+03 2.226011e-02 9.779858e-01 9.889317e-02
1.292420e+03 2.226063e-02 9.779853e-01 9.889314e-02
1.292430e+03 2.226114e-02 9.779848e-01 9.889311e-02
1.292440e+03 2.226166e-02 9.779843e-01 9.889309e-02
1.292450e+03 2.226218e-02 9.779838e-01 9.889306e-02
1.292460e+03 2.226269e-02 9.779833e-01 9.889304e-02
1.292470e+03 2.226321e-02 9.779828e-01 9.889301e-02
1.292480e+03 2.226373e-02 9.779823e-01 9.889299e-02
1.292490e+03 2.226424e-02 9.779818e-01 9.889296e-02
1.292500e+03 2.226476e-02 9.779813e-01 9.889294e-02
1.292510e+03 2.226528e-02 9.779808e-01 9.889291e-02
1.292520e+03 2.226579e-02 9.779803e-01 9.889288e-02
1.292530e+03 2.226631e-02 9.779798e-01 9.889286e-02
1.292540e+03 2.226683e-02 9.779792e-01 9.889283e-02
1.292550e+03 2.226734e-02 9.779787e-01 9.889281e-02
1.292560e+03 2.226786e-02 9.779782e-01 9.889278e-02
1.292570e+03 2.226838e-02 9.779777e-01 9.889276e-02
1.292580e+03 2.226889e-02 9.779772e-01 9.889273e-02
1.292590e+03 2.226941e-02 9.779767e-01 9.889271e-02
1.292600e+03 2.226993e-02 9.779762e-01 9.889268e-02
1.292610e+03 2.227044e-02 9.779757e-01 9.889265e-02
1.292620e+03 2.227096e-02 9.779752e-01 9.889263e-02
1.292630e+03 2.227148e-02 9.779747e-01 9.889260e-02
1.292640e+03 2.227199e-02 9.779742e-01 9.889258e-02
1.292650e+03 2.227251e-02 9.779737e-01 9.889255e-02
1.292660e+03 2.227303e-02 9.779732e-01 9.889253e-02
1.292670e+03 2.227355e-02 9.779727e-01 9.889250e-02
1.292680e+03 2.227406e-02 9.779722e-01 9.889248e-02
1.292690e+03 2.227458e-02 9.779717e-01 9.889245e-02
1.292700e+03 2.227510e-02 9.779712e-01 9.889242e-02
1.292710e+03 2.227561e-02 9.779707e-01 9.889240e-02
1.292720e+03 2.227613e-02 9.779702e-01 9.889237e-02
1.292730e+03 2.227665e-02 9.779696e-01 9.889235e-02
1.292740e+03 2.227716e-02 9.779691e-01 9.889232e-02
1.292750e+03 2.227768e-02 9.779686e-01 9.889230e-02
1.292760e+03 2.227820e-02 9.779681e-01 9.889227e-02
1.292770e+03 2.227872e-02 9.779676e-01 9.889225e-02
1.292780e+03 2.227923e-02 9.779671e-01 9.889222e-02
1.292790e+03 2.227975e-02 9.779666e-01 9.889219e-02
1.292800e+03 2.228027e-02 9.779661e-01 9.889217e-02
1.292810e+03 2.228078e-02 9.779656e-01 9.889214e-02
1.292820e+03 2.228130e-02 9.779651e-01 9.889212e-02
1.292830e+03 2.228182e-02 9.779646e-01 9.889209e-02
1.292840e+03 2.228233e-02 9.779641e-01 9.889207e-02
1.292850e+03 2.228285e-02 9.779636e-01 9.889204e-02
1.292860e+03 2.228337e-02 9.779631e-01 9.889202e-02
1.292870e+03 2.228389e-02 9.779626e-01 9.889199e-02
1.292880e+03 2.228440e-02 9.779621e-01 9.889196e-02
1.292890e+03 2.228492e-02 9.779616e-01 9.889194e-02
1.292900e+03 2.228544e-02 9.779610e-01 9.889191e-02
1.292910e+03 2.228595e-02 9.779605e-01 9.889189e-02
1.292920e+03 2.228647e-02 9.779600e-01 9.889186e-02
1.292930e+03 2.228699e-02 9.779595e-01 9.889184e-02
1.292940e+03 2.228751e-02 9.779590e-01 9.889181e-02
1.292950e+03 2.228802e-02 9.779585e-01 9.889179e-02
1.292960e+03 2.228854e-02 9.779580e-01 9.889176e-02
1.292970e+03 2.228906e-02 9.779575e-01 9.889173e-02
1.292980e+03 2.228957e-02 9.779570e-01 9.889171e-02
1.292990e+03 2.229009e-02 9.779565e-01 9.889168e-02
1.293000e+03 2.229061e-02 9.779560e-01 9.889166e-02
1.293010e+03 2.229113e-02 9.779555e-01 9.889163e-02
1.293020e+03 2.229164e-02 9.779550e-01 9.889161e-02
1.293030e+03 2.229216e-02 9.779545e-01 9.889158e-02
1.293040e+03 2.229268e-02 9.779540e-01 9.889156e-02
1.293050e+03 2.229319e-02 9.779535e-01 9.889153e-02
1.293060e+03 2.229371e-02 9.779530e-01 9.889150e-02
1.293070e+03 2.229423e-02 9.779525e-01 9.889148e-02
1.293080e+03 2.229475e-02 9.779519e-01 9.889145e-02
1.293090e+03 2.229526e-02 9.779514e-01 9.889143e-02
1.293100e+03 2.229578e-02 9.779509e-01 9.889140e-02
1.293110e+03 2.229630e-02 9.779504e-01 9.889138e-02
1.293120e+03 2.229682e-02 9.779499e-01 9.889135e-02
1.293130e+03 2.229733e-02 9.779494e-01 9.889132e-02
1.293140e+03 2.229785e-02 9.779489e-01 9.889130e-02
1.293150e+03 2.229837e-02 9.779484e-01 9.889127e-02
1.293160e+03 2.229888e-02 9.779479e-01 9.889125e-02
1.293170e+03 2.229940e-02 9.779474e-01 9.889122e-02
1.293180e+03 2.229992e-02 9.779469e-01 9.889120e-02
1.293190e+03 2.230044e-02 9.779464e-01 9.889117e-02
1.293200e+03 2.230095e-02 9.779459e-01 9.889115e-02
1.293210e+03 2.230147e-02 9.779454e-01 9.889112e-02
1.293220e+03 2.230199e-02 9.779449e-01 9.889109e-02
1.293230e+03 2.230251e-02 9.779444e-01 9.889107e-02
1.293240e+03 2.230302e-02 9.779439e-01 9.889104e-02
1.293250e+03 2.230354e-02 9.779433e-01 9.889102e-02
1.293260e+03 2.230406e-02 9.779428e-01 9.889099e-02
1.293270e+03 2.230458e-02 9.779423e-01 9.889097e-02
1.293280e+03 2.230509e-02 9.779418e-01 9.889094e-02
1.293290e+03 2.230561e-02 9.779413e-01 9.889092e-02
1.293300e+03 2.230613e-02 9.779408e-01 9.889089e-02
1.293310e+03 2.230664e-02 9.779403e-01 9.889086e-02
1.293320e+03 2.230716e-02 9.779398e-01 9.889084e-02
1.293330e+03 2.230768e-02 9.779393e-01 9.889081e-02
1.293340e+03 2.230820e-02 9.779388e-01 9.889079e-02
1.293350e+03 2.230871e-02 9.779383e-01 9.889076e-02
1.293360e+03 2.230923e-02 9.779378e-01 9.889074e-02
1.293370e+03 2.230975e-02 9.779373e-01 9.889071e-02
1.293380e+03 2.231027e-02 9.779368e-01 9.889069e-02
1.293390e+03 2.231078e-02 9.779363e-01 9.889066e-02
1.293400e+03 2.231130e-02 9.779358e-01 9.889063e-02
1.293410e+03 2.231182e-02 9.779352e-01 9.889061e-02
1.293420e+03 2.231234e-02 9.779347e-01 9.889058e-02
1.293430e+03 2.231285e-02 9.779342e-01 9.889056e-02
1.293440e+03 2.231337e-02 9.779337e-01 9.889053e-02
1.293450e+03 2.231389e-02 9.779332e-01 9.889051e-02
1.293460e+03 2.231441e-02 9.779327e-01 9.889048e-02
1.293470e+03 2.231492e-02 9.779322e-01 9.889046e-02
1.293480e+03 2.231544e-02 9.779317e-01 9.889043e-02
